Issue key,Version,
HIVE-4243,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFile.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFile.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/ColumnStatisticsImpl.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFile.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcOutputFormat.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcUtils.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/ReaderImpl.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/TypeDescription.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/Writer.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/WriterImpl.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestColumnStatistics.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestOrcFile.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestOrcRawRecordMerger.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestOrcWideTable.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestTypeDescription.java
HIVE-1863,2.0.0,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestActivePassiveHA.java;itests/util/src/main/java/org/apache/hive/jdbc/miniHS2/MiniHS2.java;jdbc/src/java/org/apache/hive/jdbc/HiveConnection.java;jdbc/src/java/org/apache/hive/jdbc/Utils.java;jdbc/src/java/org/apache/hive/jdbc/ZooKeeperHiveClientHelper.java;llap-client/src/java/org/apache/hadoop/hive/registry/impl/ZkRegistryBase.java;service/src/java/org/apache/hive/service/server/HS2ActivePassiveHARegistry.java;service/src/java/org/apache/hive/service/server/HS2ActivePassiveHARegistryClient.java;service/src/java/org/apache/hive/service/servlet/HS2LeadershipStatus.java;ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezSessionPoolManager.java;ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezSessionPoolSession.java;ql/src/java/org/apache/hadoop/hive/ql/exec/tez/WorkloadManager.java;ql/src/java/org/apache/hadoop/hive/ql/Driver.java;ql/src/java/org/apache/hadoop/hive/ql/HookRunner.java;ql/src/java/org/apache/hadoop/hive/ql/QueryLifeTimeHookRunner.java;ql/src/java/org/apache/hadoop/hive/ql/hooks/HookUtils.java;ql/src/java/org/apache/hadoop/hive/ql/hooks/HooksLoader.java;ql/src/test/org/apache/hadoop/hive/ql/hooks/TestQueryHooks.java;service/src/java/org/apache/hive/service/cli/session/SessionManager.java;itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestTriggersMoveWorkloadManager.java;ql/src/java/org/apache/hadoop/hive/ql/wm/WmContext.java;ql/src/test/org/apache/hadoop/hive/ql/wm/TestTrigger.java;ql/src/test/org/apache/hadoop/hive/ql/TestTxnNoBuckets.java;standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreFsImpl.java
HIVE-16554,2.1.1,ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/HouseKeeperServiceBase.java
HIVE-16239,2.1.1,
HIVE-16107,2.1.1,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcWithMiniHS2.java;jdbc/src/java/org/apache/hive/jdbc/HiveConnection.java
HIVE-15105,2.0.1,
HIVE-15090,2.2.0,shims/common/src/main/java/org/apache/hadoop/hive/thrift/TokenStoreDelegationTokenSecretManager.java
HIVE-14903,2.0.1,
HIVE-14829,2.1.0,
HIVE-14820,2.0.1,spark-client/src/main/java/org/apache/hive/spark/client/rpc/RpcConfiguration.java;spark-client/src/test/java/org/apache/hive/spark/client/rpc/TestRpc.java
HIVE-14805,2.0.1,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java;ql/src/test/org/apache/hadoop/hive/ql/plan/TestViewEntity.java
HIVE-14566,2.2.0,llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcEncodedDataConsumer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/metadata/OrcStripeMetadata.java;orc/src/java/org/apache/orc/impl/TreeReaderFactory.java;orc/src/test/org/apache/orc/TestOrcTimezone3.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedTreeReaderFactory.java
HIVE-14433,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/MapJoinOperator.java;ql/src/java/org/apache/hadoop/hive/ql/exec/ObjectCacheFactory.java;ql/src/java/org/apache/hadoop/hive/ql/exec/tez/MapRecordProcessor.java;ql/src/java/org/apache/hadoop/hive/ql/exec/tez/MergeFileRecordProcessor.java;ql/src/java/org/apache/hadoop/hive/ql/exec/tez/ReduceRecordProcessor.java
HIVE-14223,2.2.0,
HIVE-14164,2.1.0,
HIVE-14074,2.0.1,ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java
HIVE-14049,2.0.1,
HIVE-14032,2.0.1,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-14019,2.0.1,
HIVE-13987,2.0.1,beeline/src/java/org/apache/hive/beeline/BeeLine.java
HIVE-13904,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/parse/QBSubQuery.java
HIVE-13883,2.0.1,hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/SecureProxySupport.java
HIVE-13621,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseUtils.java;ql/src/java/org/apache/hadoop/hive/ql/exec/Operator.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/stats/annotation/StatsRulesProcFactory.java
HIVE-13494,2.1.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;common/src/java/org/apache/hive/common/util/FixedSizedObjectPool.java;llap-common/src/java/org/apache/hadoop/hive/llap/metrics/LlapMetricsSystem.java;llap-common/src/java/org/apache/hadoop/hive/llap/metrics/MetricsUtils.java;llap-server/src/java/org/apache/hadoop/hive/llap/cache/BuddyAllocator.java;llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapDaemon.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapIoImpl.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/EncodedDataConsumer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcColumnVectorProducer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcEncodedDataConsumer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java;llap-server/src/java/org/apache/hadoop/hive/llap/metrics/LlapDaemonCacheInfo.java;llap-server/src/java/org/apache/hadoop/hive/llap/metrics/LlapDaemonCacheMetrics.java;llap-server/src/java/org/apache/hadoop/hive/llap/metrics/LlapDaemonExecutorInfo.java;llap-server/src/java/org/apache/hadoop/hive/llap/metrics/LlapDaemonExecutorMetrics.java;llap-server/src/java/org/apache/hadoop/hive/llap/metrics/LlapDaemonIOInfo.java;llap-server/src/java/org/apache/hadoop/hive/llap/metrics/LlapDaemonIOMetrics.java;llap-server/src/java/org/apache/hadoop/hive/llap/metrics/LlapDaemonQueueMetrics.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReaderImpl.java;storage-api/src/java/org/apache/hadoop/hive/common/Pool.java
HIVE-13264,2.0.1,itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/TestJdbcWithMiniKdc.java;jdbc/src/java/org/apache/hive/jdbc/HiveConnection.java
HIVE-13197,2.1.0,
HIVE-22207,3.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/HiveSplitGenerator.java
HIVE-22165,2.3.2,service/src/java/org/apache/hive/service/cli/session/SessionManager.java
HIVE-22054,3.1.1,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/Warehouse.java;standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java
HIVE-21009,2.3.2,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;service/src/java/org/apache/hive/service/auth/LdapAuthenticationProviderImpl.java;service/src/test/org/apache/hive/service/auth/TestLdapAuthenticationProviderImpl.java
HIVE-20628,2.1.0,
HIVE-20080,2.1.0,
HIVE-19860,2.1.0,serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/ObjectInspectorFactory.java
HIVE-19743,2.1.0,
HIVE-19250,2.1.0,
HIVE-19231,2.1.0,
HIVE-19230,2.1.0,
HIVE-18572,2.1.0,
HIVE-18459,2.1.0,
HIVE-17829,2.1.0,hbase-handler/src/java/org/apache/hadoop/hive/hbase/HBaseLazyObjectFactory.java;hbase-handler/src/test/org/apache/hadoop/hive/hbase/TestHBaseSerDe.java
HIVE-17664,2.3.0,itests/util/src/main/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLStdHiveAuthorizationValidatorForTest.java;ql/src/java/org/apache/hadoop/hive/ql/Context.java;ql/src/java/org/apache/hadoop/hive/ql/parse/ParseDriver.java;ql/src/java/org/apache/hadoop/hive/ql/parse/ParseUtils.java;ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java;ql/src/java/org/apache/hadoop/hive/ql/parse/TableMask.java
HIVE-17659,2.2.0,itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/TestJdbcWithDBTokenStore.java;itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/TestJdbcWithDBTokenStoreNoDoAs.java;itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/TestJdbcWithMiniKdc.java;metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java;shims/common/src/main/java/org/apache/hadoop/hive/thrift/DBTokenStore.java
HIVE-17460,2.2.0,
HIVE-17429,2.3.2,jdbc/src/java/org/apache/hive/jdbc/HiveStatement.java
HIVE-17279,2.1.0,
HIVE-16421,2.1.0,common/src/java/org/apache/hadoop/hive/common/jsonexplain/tez/Connection.java;common/src/java/org/apache/hadoop/hive/common/jsonexplain/tez/Op.java;common/src/java/org/apache/hadoop/hive/common/jsonexplain/tez/Vertex.java
HIVE-16287,2.1.0,hcatalog/core/src/test/java/org/apache/hive/hcatalog/cli/TestPermsGrp.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/TestReplChangeManager.java;metastore/src/java/org/apache/hadoop/hive/metastore/HiveAlterHandler.java;metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java;metastore/src/java/org/apache/hadoop/hive/metastore/Warehouse.java;ql/src/java/org/apache/hadoop/hive/ql/parse/ImportSemanticAnalyzer.java;ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java;ql/src/java/org/apache/hadoop/hive/ql/parse/TaskCompiler.java;ql/src/test/org/apache/hadoop/hive/ql/metadata/TestHive.java
HIVE-16274,2.1.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreDirectSql.java;metastore/src/java/org/apache/hadoop/hive/metastore/ObjectStore.java;metastore/src/java/org/apache/hadoop/hive/metastore/StatObjectConverter.java
HIVE-16163,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/parse/BaseSemanticAnalyzer.java
HIVE-15995,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java;ql/src/java/org/apache/hadoop/hive/ql/parse/DDLSemanticAnalyzer.java;ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzerFactory.java;ql/src/java/org/apache/hadoop/hive/ql/plan/AlterTableDesc.java;ql/src/java/org/apache/hadoop/hive/ql/plan/HiveOperation.java;ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveOperationType.java;ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/Operation2Privilege.java
HIVE-15903,2.1.1,ql/src/java/org/apache/hadoop/hive/ql/parse/BaseSemanticAnalyzer.java;ql/src/java/org/apache/hadoop/hive/ql/parse/GenTezUtils.java;ql/src/java/org/apache/hadoop/hive/ql/parse/ProcessAnalyzeTable.java;ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-15902,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java;vector-code-gen/src/org/apache/hadoop/hive/tools/GenVectorCode.java
HIVE-15862,2.1.0,
HIVE-15646,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java;ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java;ql/src/java/org/apache/hadoop/hive/ql/session/LineageState.java
HIVE-15552,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/FunctionRegistry.java;serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/primitive/PrimitiveObjectInspectorUtils.java;serde/src/java/org/apache/hadoop/hive/serde2/typeinfo/TypeInfoUtils.java
HIVE-15531,2.1.0,
HIVE-15498,2.1.0,
HIVE-15443,2.1.0,
HIVE-15402,2.1.0,
HIVE-15355,2.2.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/io/TestHadoopFileStatus.java;shims/common/src/main/java/org/apache/hadoop/hive/io/HdfsUtils.java
HIVE-15308,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java
HIVE-15295,2.2.0,hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/Server.java;hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/tool/TempletonStorage.java;hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/tool/ZooKeeperCleanup.java
HIVE-15291,2.1.0,serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/primitive/PrimitiveObjectInspectorUtils.java;serde/src/test/org/apache/hadoop/hive/serde2/objectinspector/primitive/TestPrimitiveObjectInspectorUtils.java
HIVE-15285,2.2.0,
HIVE-15267,2.1.0,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnUtils.java;standalone-metastore/src/test/java/org/apache/hadoop/hive/metastore/txn/TestTxnUtils.java
HIVE-15257,2.2.0,llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java
HIVE-15239,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/spark/CombineEquivalentWorkResolver.java;ql/src/java/org/apache/hadoop/hive/ql/plan/PartitionDesc.java;ql/src/java/org/apache/hadoop/hive/ql/plan/VectorPartitionDesc.java
HIVE-15237,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/status/RemoteSparkJobMonitor.java;ql/src/java/org/apache/hadoop/hive/ql/exec/spark/status/SparkJobStatus.java;ql/src/java/org/apache/hadoop/hive/ql/exec/spark/status/impl/LocalSparkJobStatus.java;ql/src/java/org/apache/hadoop/hive/ql/exec/spark/status/impl/RemoteSparkJobStatus.java;spark-client/src/main/java/org/apache/hive/spark/client/JobHandle.java;spark-client/src/main/java/org/apache/hive/spark/client/JobHandleImpl.java
HIVE-15190,4.0.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/txn/compactor/TestCompactor.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFile.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRawRecordMerger.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRecordUpdater.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/VectorizedOrcAcidRowBatchReader.java;ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java
HIVE-15181,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/txn/CompactionTxnHandler.java;metastore/src/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java;metastore/src/java/org/apache/hadoop/hive/metastore/txn/TxnUtils.java;metastore/src/test/org/apache/hadoop/hive/metastore/txn/TestTxnUtils.java
HIVE-15175,2.1.0,
HIVE-15158,2.1.0,
HIVE-15155,2.1.0,
HIVE-15123,2.2.0,
HIVE-15099,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/PTFOperator.java
HIVE-15070,2.1.0,
HIVE-15050,2.1.0,
HIVE-15035,2.1.0,
HIVE-15030,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/cost/HiveAlgorithmsUtil.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/cost/HiveOnTezCostModel.java
HIVE-15029,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/stats/annotation/StatsRulesProcFactory.java
HIVE-14982,2.1.0,
HIVE-14980,2.1.0,
HIVE-14966,2.1.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/TestJdbcWithMiniKdcCookie.java;service/src/java/org/apache/hive/service/cli/thrift/ThriftHttpServlet.java;service/src/test/org/apache/hive/service/cli/thrift/ThriftCliServiceTestWithCookie.java
HIVE-14960,2.1.0,hcatalog/server-extensions/src/test/java/org/apache/hive/hcatalog/listener/TestNotificationListener.java
HIVE-14959,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java;ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-14924,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveMetaStoreChecker.java
HIVE-14873,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/FunctionRegistry.java;ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFDayOfWeekDate.java;ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFDayOfWeekString.java;ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFDayOfWeekTimestamp.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java;ql/src/java/org/apache/hadoop/hive/ql/udf/UDFDayOfWeek.java
HIVE-14839,2.1.0,service/src/test/org/apache/hive/service/cli/session/TestSessionManagerMetrics.java
HIVE-14819,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/FunctionInfo.java;ql/src/java/org/apache/hadoop/hive/ql/exec/FunctionRegistry.java;ql/src/java/org/apache/hadoop/hive/ql/exec/Registry.java;ql/src/java/org/apache/hadoop/hive/ql/exec/WindowFunctionInfo.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/SqlFunctionConverter.java;ql/src/test/org/apache/hadoop/hive/ql/exec/TestFunctionRegistry.java
HIVE-14814,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java
HIVE-14798,2.1.0,
HIVE-14792,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/TablePropertyEnrichmentOptimizer.java;common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/Optimizer.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/TablePropertyEnrichmentOptimizer.java;serde/src/java/org/apache/hadoop/hive/serde2/avro/AvroSerDe.java
HIVE-14779,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbTxnManager.java
HIVE-14773,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/IExtrapolatePartStatus.java;metastore/src/java/org/apache/hadoop/hive/metastore/StatObjectConverter.java
HIVE-14726,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/SortedDynPartitionOptimizer.java
HIVE-14706,2.1.1,ql/src/java/org/apache/hadoop/hive/ql/optimizer/Optimizer.java
HIVE-14698,2.1.0,
HIVE-14697,2.1.0,common/src/java/org/apache/hive/http/HttpServer.java
HIVE-14690,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/session/SessionState.java
HIVE-14686,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-14678,2.2.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
HIVE-14674,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java;metastore/src/test/org/apache/hadoop/hive/metastore/txn/TestTxnUtils.java
HIVE-14652,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/pcr/PcrExprProcFactory.java;ql/src/java/org/apache/hadoop/hive/ql/parse/ParseContext.java
HIVE-14619,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveRexUtil.java
HIVE-14617,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFMapValues.java;ql/src/test/org/apache/hadoop/hive/ql/udf/generic/TestGenericUDFMapValues.java
HIVE-14591,2.1.0,itests/hive-unit/src/main/java/org/apache/hive/jdbc/miniHS2/AbstractHiveService.java;itests/hive-unit/src/main/java/org/apache/hive/jdbc/miniHS2/MiniHS2.java;itests/hive-unit/src/test/java/org/apache/hive/service/cli/thrift/TestMiniHS2StateWithNoZookeeper.java;service/src/java/org/apache/hive/service/cli/session/SessionManager.java;service/src/java/org/apache/hive/service/server/HiveServer2.java
HIVE-14564,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/ColumnPrunerProcFactory.java
HIVE-14563,2.1.0,itests/hive-unit/src/test/java/org/apache/hive/beeline/TestBeeLineWithArgs.java;itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcWithMiniHS2.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/StatsOptimizer.java;service/src/test/org/apache/hive/service/cli/session/TestSessionManagerMetrics.java
HIVE-14557,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/PhysicalOptimizer.java
HIVE-14530,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdPredicates.java
HIVE-14529,2.1.0,
HIVE-14483,2.1.0,orc/src/java/org/apache/orc/impl/TreeReaderFactory.java
HIVE-14481,2.1.0,
HIVE-14463,2.1.0,hcatalog/server-extensions/src/test/java/org/apache/hive/hcatalog/listener/TestMsgBusConnection.java
HIVE-14424,2.1.0,service/src/test/org/apache/hive/service/cli/CLIServiceRestoreTest.java
HIVE-14416,2.1.0,
HIVE-14402,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/mapjoin/VectorMapJoinGenerateResultOperator.java
HIVE-14397,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezSessionPoolManager.java;ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezSessionState.java;ql/src/test/org/apache/hadoop/hive/ql/exec/tez/TestTezSessionPool.java
HIVE-14394,2.1.0,
HIVE-14381,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/udf/ptf/WindowingTableFunction.java
HIVE-14355,2.2.0,llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapInputFormat.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/ColumnVectorProducer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcColumnVectorProducer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcEncodedDataConsumer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/ReadPipeline.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java
HIVE-14339,2.2.0,
HIVE-14338,2.1.0,hcatalog/core/src/main/java/org/apache/hive/hcatalog/cli/HCatCli.java;hcatalog/core/src/test/java/org/apache/hive/hcatalog/cli/TestPermsGrp.java
HIVE-14333,2.2.0,orc/src/java/org/apache/orc/impl/ConvertTreeReaderFactory.java;orc/src/test/org/apache/orc/impl/TestSchemaEvolution.java
HIVE-14330,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java
HIVE-14326,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-14310,2.2.0,llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java;orc/src/java/org/apache/orc/impl/ConvertTreeReaderFactory.java;orc/src/java/org/apache/orc/impl/RecordReaderImpl.java;orc/src/java/org/apache/orc/impl/SchemaEvolution.java;orc/src/test/org/apache/orc/impl/TestSchemaEvolution.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java
HIVE-14308,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/stats/StatsUtils.java
HIVE-14307,2.2.0,
HIVE-14295,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/events/DropTableEvent.java;metastore/src/java/org/apache/hadoop/hive/metastore/events/PreDropPartitionEvent.java;metastore/src/java/org/apache/hadoop/hive/metastore/events/PreDropTableEvent.java
HIVE-14294,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/io/parquet/convert/HiveSchemaConverter.java;ql/src/test/org/apache/hadoop/hive/ql/io/parquet/TestHiveSchemaConverter.java
HIVE-14293,2.1.0,common/src/java/org/apache/hadoop/hive/ql/log/PerfLogger.java;ql/src/java/org/apache/hadoop/hive/ql/exec/MapJoinOperator.java
